group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-deep-from-type,raw,1000,,,38240515.0,ns,1102
access-deep-from-type,raw,1000,,,39517714.0,ns,1131
access-deep-from-type,raw,1000,,,40477058.0,ns,1160
access-deep-from-type,raw,1000,,,41506495.0,ns,1189
access-deep-from-type,raw,1000,,,42441425.0,ns,1218
access-deep-from-type,raw,1000,,,43594555.0,ns,1247
access-deep-from-type,raw,1000,,,44633962.0,ns,1276
access-deep-from-type,raw,1000,,,45409630.0,ns,1305
access-deep-from-type,raw,1000,,,46512535.0,ns,1334
access-deep-from-type,raw,1000,,,47490893.0,ns,1363
access-deep-from-type,raw,1000,,,48562394.0,ns,1392
access-deep-from-type,raw,1000,,,49654212.0,ns,1421
access-deep-from-type,raw,1000,,,50631079.0,ns,1450
access-deep-from-type,raw,1000,,,51457168.0,ns,1479
access-deep-from-type,raw,1000,,,52679045.0,ns,1508
access-deep-from-type,raw,1000,,,53613182.0,ns,1537
access-deep-from-type,raw,1000,,,54418979.0,ns,1566
access-deep-from-type,raw,1000,,,55562610.0,ns,1595
access-deep-from-type,raw,1000,,,56503440.0,ns,1624
access-deep-from-type,raw,1000,,,57491818.0,ns,1653
access-deep-from-type,raw,1000,,,58645526.0,ns,1682
access-deep-from-type,raw,1000,,,59502137.0,ns,1711
access-deep-from-type,raw,1000,,,60305217.0,ns,1740
access-deep-from-type,raw,1000,,,60880866.0,ns,1769
access-deep-from-type,raw,1000,,,62294076.0,ns,1798
access-deep-from-type,raw,1000,,,63534293.0,ns,1827
access-deep-from-type,raw,1000,,,64472357.0,ns,1856
access-deep-from-type,raw,1000,,,65873878.0,ns,1885
access-deep-from-type,raw,1000,,,66376157.0,ns,1914
access-deep-from-type,raw,1000,,,67615335.0,ns,1943
access-deep-from-type,raw,1000,,,68379170.0,ns,1972
access-deep-from-type,raw,1000,,,69524825.0,ns,2001
access-deep-from-type,raw,1000,,,70689665.0,ns,2030
access-deep-from-type,raw,1000,,,71599219.0,ns,2059
access-deep-from-type,raw,1000,,,72408533.0,ns,2088
access-deep-from-type,raw,1000,,,73689313.0,ns,2117
access-deep-from-type,raw,1000,,,74866906.0,ns,2146
access-deep-from-type,raw,1000,,,76082088.0,ns,2175
access-deep-from-type,raw,1000,,,76725837.0,ns,2204
access-deep-from-type,raw,1000,,,77913388.0,ns,2233
access-deep-from-type,raw,1000,,,78569064.0,ns,2262
access-deep-from-type,raw,1000,,,80136723.0,ns,2291
access-deep-from-type,raw,1000,,,80822025.0,ns,2320
access-deep-from-type,raw,1000,,,81919268.0,ns,2349
access-deep-from-type,raw,1000,,,82832297.0,ns,2378
access-deep-from-type,raw,1000,,,83813603.0,ns,2407
access-deep-from-type,raw,1000,,,84798170.0,ns,2436
access-deep-from-type,raw,1000,,,85966657.0,ns,2465
access-deep-from-type,raw,1000,,,86933748.0,ns,2494
access-deep-from-type,raw,1000,,,88536774.0,ns,2523
access-deep-from-type,raw,1000,,,89209001.0,ns,2552
access-deep-from-type,raw,1000,,,89974959.0,ns,2581
access-deep-from-type,raw,1000,,,90693321.0,ns,2610
access-deep-from-type,raw,1000,,,92217132.0,ns,2639
access-deep-from-type,raw,1000,,,93007426.0,ns,2668
access-deep-from-type,raw,1000,,,93789967.0,ns,2697
access-deep-from-type,raw,1000,,,94917205.0,ns,2726
access-deep-from-type,raw,1000,,,95992972.0,ns,2755
access-deep-from-type,raw,1000,,,96960536.0,ns,2784
access-deep-from-type,raw,1000,,,97603473.0,ns,2813
access-deep-from-type,raw,1000,,,98356953.0,ns,2842
access-deep-from-type,raw,1000,,,99209218.0,ns,2871
access-deep-from-type,raw,1000,,,100603151.0,ns,2900
