group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-deep-from-bytes,parsed,100,,,54536786.0,ns,935
access-deep-from-bytes,parsed,100,,,55423832.0,ns,952
access-deep-from-bytes,parsed,100,,,56649368.0,ns,969
access-deep-from-bytes,parsed,100,,,57311252.0,ns,986
access-deep-from-bytes,parsed,100,,,58573959.0,ns,1003
access-deep-from-bytes,parsed,100,,,59325709.0,ns,1020
access-deep-from-bytes,parsed,100,,,60157102.0,ns,1037
access-deep-from-bytes,parsed,100,,,62099190.0,ns,1054
access-deep-from-bytes,parsed,100,,,62637970.0,ns,1071
access-deep-from-bytes,parsed,100,,,63333594.0,ns,1088
access-deep-from-bytes,parsed,100,,,64295544.0,ns,1105
access-deep-from-bytes,parsed,100,,,65009793.0,ns,1122
access-deep-from-bytes,parsed,100,,,66045282.0,ns,1139
access-deep-from-bytes,parsed,100,,,66714097.0,ns,1156
access-deep-from-bytes,parsed,100,,,68108042.0,ns,1173
access-deep-from-bytes,parsed,100,,,69290269.0,ns,1190
access-deep-from-bytes,parsed,100,,,69801385.0,ns,1207
access-deep-from-bytes,parsed,100,,,71071859.0,ns,1224
access-deep-from-bytes,parsed,100,,,71803018.0,ns,1241
access-deep-from-bytes,parsed,100,,,72790498.0,ns,1258
access-deep-from-bytes,parsed,100,,,73911172.0,ns,1275
access-deep-from-bytes,parsed,100,,,74897804.0,ns,1292
access-deep-from-bytes,parsed,100,,,76204815.0,ns,1309
access-deep-from-bytes,parsed,100,,,76523398.0,ns,1326
access-deep-from-bytes,parsed,100,,,77786712.0,ns,1343
access-deep-from-bytes,parsed,100,,,78435086.0,ns,1360
access-deep-from-bytes,parsed,100,,,79478028.0,ns,1377
access-deep-from-bytes,parsed,100,,,80970933.0,ns,1394
access-deep-from-bytes,parsed,100,,,81305057.0,ns,1411
access-deep-from-bytes,parsed,100,,,82277298.0,ns,1428
access-deep-from-bytes,parsed,100,,,83880344.0,ns,1445
access-deep-from-bytes,parsed,100,,,84323253.0,ns,1462
access-deep-from-bytes,parsed,100,,,85472027.0,ns,1479
access-deep-from-bytes,parsed,100,,,86723592.0,ns,1496
access-deep-from-bytes,parsed,100,,,88330133.0,ns,1513
access-deep-from-bytes,parsed,100,,,88377043.0,ns,1530
access-deep-from-bytes,parsed,100,,,89758603.0,ns,1547
access-deep-from-bytes,parsed,100,,,90352302.0,ns,1564
access-deep-from-bytes,parsed,100,,,90997834.0,ns,1581
access-deep-from-bytes,parsed,100,,,92951158.0,ns,1598
access-deep-from-bytes,parsed,100,,,93140622.0,ns,1615
access-deep-from-bytes,parsed,100,,,94304465.0,ns,1632
access-deep-from-bytes,parsed,100,,,95071851.0,ns,1649
access-deep-from-bytes,parsed,100,,,96178334.0,ns,1666
access-deep-from-bytes,parsed,100,,,96887430.0,ns,1683
access-deep-from-bytes,parsed,100,,,98881175.0,ns,1700
