group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-type,raw,1,,,61365984.0,ns,2418
access-broad-from-type,raw,1,,,62988347.0,ns,2457
access-broad-from-type,raw,1,,,62803442.0,ns,2496
access-broad-from-type,raw,1,,,63896593.0,ns,2535
access-broad-from-type,raw,1,,,65491021.0,ns,2574
access-broad-from-type,raw,1,,,65745976.0,ns,2613
access-broad-from-type,raw,1,,,67365760.0,ns,2652
access-broad-from-type,raw,1,,,68017961.0,ns,2691
access-broad-from-type,raw,1,,,69026569.0,ns,2730
access-broad-from-type,raw,1,,,70061699.0,ns,2769
access-broad-from-type,raw,1,,,71092636.0,ns,2808
access-broad-from-type,raw,1,,,72520474.0,ns,2847
access-broad-from-type,raw,1,,,73427033.0,ns,2886
access-broad-from-type,raw,1,,,73893974.0,ns,2925
access-broad-from-type,raw,1,,,74713707.0,ns,2964
access-broad-from-type,raw,1,,,75862237.0,ns,3003
access-broad-from-type,raw,1,,,77238626.0,ns,3042
access-broad-from-type,raw,1,,,77949240.0,ns,3081
access-broad-from-type,raw,1,,,79237064.0,ns,3120
access-broad-from-type,raw,1,,,80115161.0,ns,3159
access-broad-from-type,raw,1,,,80981058.0,ns,3198
access-broad-from-type,raw,1,,,81957182.0,ns,3237
access-broad-from-type,raw,1,,,82870898.0,ns,3276
access-broad-from-type,raw,1,,,88694260.0,ns,3315
access-broad-from-type,raw,1,,,85900460.0,ns,3354
access-broad-from-type,raw,1,,,85695578.0,ns,3393
access-broad-from-type,raw,1,,,86869765.0,ns,3432
access-broad-from-type,raw,1,,,88145211.0,ns,3471
access-broad-from-type,raw,1,,,89704384.0,ns,3510
access-broad-from-type,raw,1,,,89835788.0,ns,3549
access-broad-from-type,raw,1,,,91217606.0,ns,3588
access-broad-from-type,raw,1,,,92215728.0,ns,3627
access-broad-from-type,raw,1,,,99052187.0,ns,3666
access-broad-from-type,raw,1,,,137017811.0,ns,3705
access-broad-from-type,raw,1,,,95601282.0,ns,3744
access-broad-from-type,raw,1,,,95611044.0,ns,3783
access-broad-from-type,raw,1,,,97165828.0,ns,3822
access-broad-from-type,raw,1,,,98134924.0,ns,3861
access-broad-from-type,raw,1,,,99305277.0,ns,3900
