group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-bytes,raw,1,,,36206186.0,ns,1224
access-broad-from-bytes,raw,1,,,37596358.0,ns,1258
access-broad-from-bytes,raw,1,,,38183724.0,ns,1292
access-broad-from-bytes,raw,1,,,38759112.0,ns,1326
access-broad-from-bytes,raw,1,,,39542209.0,ns,1360
access-broad-from-bytes,raw,1,,,40283601.0,ns,1394
access-broad-from-bytes,raw,1,,,41209260.0,ns,1428
access-broad-from-bytes,raw,1,,,42456382.0,ns,1462
access-broad-from-bytes,raw,1,,,43509531.0,ns,1496
access-broad-from-bytes,raw,1,,,45135794.0,ns,1530
access-broad-from-bytes,raw,1,,,45416658.0,ns,1564
access-broad-from-bytes,raw,1,,,46340736.0,ns,1598
access-broad-from-bytes,raw,1,,,47594085.0,ns,1632
access-broad-from-bytes,raw,1,,,48749299.0,ns,1666
access-broad-from-bytes,raw,1,,,49179666.0,ns,1700
access-broad-from-bytes,raw,1,,,50307713.0,ns,1734
access-broad-from-bytes,raw,1,,,51527736.0,ns,1768
access-broad-from-bytes,raw,1,,,52251928.0,ns,1802
access-broad-from-bytes,raw,1,,,53096767.0,ns,1836
access-broad-from-bytes,raw,1,,,54113162.0,ns,1870
access-broad-from-bytes,raw,1,,,54929719.0,ns,1904
access-broad-from-bytes,raw,1,,,56187015.0,ns,1938
access-broad-from-bytes,raw,1,,,57299087.0,ns,1972
access-broad-from-bytes,raw,1,,,58160370.0,ns,2006
access-broad-from-bytes,raw,1,,,59352262.0,ns,2040
access-broad-from-bytes,raw,1,,,60254567.0,ns,2074
access-broad-from-bytes,raw,1,,,61327824.0,ns,2108
access-broad-from-bytes,raw,1,,,62518621.0,ns,2142
access-broad-from-bytes,raw,1,,,63290049.0,ns,2176
access-broad-from-bytes,raw,1,,,64292892.0,ns,2210
access-broad-from-bytes,raw,1,,,65258661.0,ns,2244
access-broad-from-bytes,raw,1,,,65820888.0,ns,2278
access-broad-from-bytes,raw,1,,,67141042.0,ns,2312
access-broad-from-bytes,raw,1,,,67739608.0,ns,2346
access-broad-from-bytes,raw,1,,,68918889.0,ns,2380
access-broad-from-bytes,raw,1,,,69950547.0,ns,2414
access-broad-from-bytes,raw,1,,,71047619.0,ns,2448
access-broad-from-bytes,raw,1,,,71824343.0,ns,2482
access-broad-from-bytes,raw,1,,,73205774.0,ns,2516
access-broad-from-bytes,raw,1,,,73824600.0,ns,2550
access-broad-from-bytes,raw,1,,,74917549.0,ns,2584
access-broad-from-bytes,raw,1,,,75771619.0,ns,2618
access-broad-from-bytes,raw,1,,,77390719.0,ns,2652
access-broad-from-bytes,raw,1,,,77933402.0,ns,2686
access-broad-from-bytes,raw,1,,,78586798.0,ns,2720
access-broad-from-bytes,raw,1,,,79725313.0,ns,2754
access-broad-from-bytes,raw,1,,,81003070.0,ns,2788
access-broad-from-bytes,raw,1,,,82013559.0,ns,2822
access-broad-from-bytes,raw,1,,,82686802.0,ns,2856
access-broad-from-bytes,raw,1,,,83281443.0,ns,2890
access-broad-from-bytes,raw,1,,,84738675.0,ns,2924
access-broad-from-bytes,raw,1,,,84910550.0,ns,2958
access-broad-from-bytes,raw,1,,,86518887.0,ns,2992
access-broad-from-bytes,raw,1,,,87673946.0,ns,3026
access-broad-from-bytes,raw,1,,,89209044.0,ns,3060
access-broad-from-bytes,raw,1,,,89641271.0,ns,3094
access-broad-from-bytes,raw,1,,,90796398.0,ns,3128
access-broad-from-bytes,raw,1,,,91360177.0,ns,3162
access-broad-from-bytes,raw,1,,,92447884.0,ns,3196
access-broad-from-bytes,raw,1,,,93356214.0,ns,3230
access-broad-from-bytes,raw,1,,,94601181.0,ns,3264
access-broad-from-bytes,raw,1,,,95604337.0,ns,3298
access-broad-from-bytes,raw,1,,,96304029.0,ns,3332
access-broad-from-bytes,raw,1,,,97180720.0,ns,3366
access-broad-from-bytes,raw,1,,,97989480.0,ns,3400
