group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-deep-from-bytes,raw,100,,,36428561.0,ns,9472
access-deep-from-bytes,raw,100,,,37156059.0,ns,9728
access-deep-from-bytes,raw,100,,,38865611.0,ns,9984
access-deep-from-bytes,raw,100,,,39117936.0,ns,10240
access-deep-from-bytes,raw,100,,,40210079.0,ns,10496
access-deep-from-bytes,raw,100,,,41541100.0,ns,10752
access-deep-from-bytes,raw,100,,,41783050.0,ns,11008
access-deep-from-bytes,raw,100,,,43383582.0,ns,11264
access-deep-from-bytes,raw,100,,,43997883.0,ns,11520
access-deep-from-bytes,raw,100,,,45515239.0,ns,11776
access-deep-from-bytes,raw,100,,,45675384.0,ns,12032
access-deep-from-bytes,raw,100,,,47060013.0,ns,12288
access-deep-from-bytes,raw,100,,,48390037.0,ns,12544
access-deep-from-bytes,raw,100,,,49689486.0,ns,12800
access-deep-from-bytes,raw,100,,,49897744.0,ns,13056
access-deep-from-bytes,raw,100,,,51272537.0,ns,13312
access-deep-from-bytes,raw,100,,,51714565.0,ns,13568
access-deep-from-bytes,raw,100,,,53197797.0,ns,13824
access-deep-from-bytes,raw,100,,,53633944.0,ns,14080
access-deep-from-bytes,raw,100,,,54553710.0,ns,14336
access-deep-from-bytes,raw,100,,,55610175.0,ns,14592
access-deep-from-bytes,raw,100,,,56723485.0,ns,14848
access-deep-from-bytes,raw,100,,,57325026.0,ns,15104
access-deep-from-bytes,raw,100,,,58378523.0,ns,15360
access-deep-from-bytes,raw,100,,,59043977.0,ns,15616
access-deep-from-bytes,raw,100,,,59924147.0,ns,15872
access-deep-from-bytes,raw,100,,,60102056.0,ns,16128
access-deep-from-bytes,raw,100,,,60664918.0,ns,16384
access-deep-from-bytes,raw,100,,,61749141.0,ns,16640
access-deep-from-bytes,raw,100,,,62764557.0,ns,16896
access-deep-from-bytes,raw,100,,,64643611.0,ns,17152
access-deep-from-bytes,raw,100,,,64239273.0,ns,17408
access-deep-from-bytes,raw,100,,,65388466.0,ns,17664
access-deep-from-bytes,raw,100,,,67104911.0,ns,17920
access-deep-from-bytes,raw,100,,,67167930.0,ns,18176
access-deep-from-bytes,raw,100,,,68580868.0,ns,18432
access-deep-from-bytes,raw,100,,,69270289.0,ns,18688
access-deep-from-bytes,raw,100,,,70609354.0,ns,18944
access-deep-from-bytes,raw,100,,,71373929.0,ns,19200
access-deep-from-bytes,raw,100,,,72329868.0,ns,19456
access-deep-from-bytes,raw,100,,,73637696.0,ns,19712
access-deep-from-bytes,raw,100,,,74447271.0,ns,19968
access-deep-from-bytes,raw,100,,,74914097.0,ns,20224
access-deep-from-bytes,raw,100,,,76721886.0,ns,20480
access-deep-from-bytes,raw,100,,,77319634.0,ns,20736
access-deep-from-bytes,raw,100,,,77966552.0,ns,20992
access-deep-from-bytes,raw,100,,,78628166.0,ns,21248
access-deep-from-bytes,raw,100,,,79884754.0,ns,21504
access-deep-from-bytes,raw,100,,,81804908.0,ns,21760
access-deep-from-bytes,raw,100,,,81844730.0,ns,22016
access-deep-from-bytes,raw,100,,,82911999.0,ns,22272
access-deep-from-bytes,raw,100,,,83419938.0,ns,22528
access-deep-from-bytes,raw,100,,,84868404.0,ns,22784
access-deep-from-bytes,raw,100,,,85574735.0,ns,23040
access-deep-from-bytes,raw,100,,,86426618.0,ns,23296
access-deep-from-bytes,raw,100,,,87019282.0,ns,23552
access-deep-from-bytes,raw,100,,,89135605.0,ns,23808
access-deep-from-bytes,raw,100,,,89136094.0,ns,24064
access-deep-from-bytes,raw,100,,,91620586.0,ns,24320
access-deep-from-bytes,raw,100,,,91173742.0,ns,24576
access-deep-from-bytes,raw,100,,,92558080.0,ns,24832
access-deep-from-bytes,raw,100,,,93685555.0,ns,25088
access-deep-from-bytes,raw,100,,,93816470.0,ns,25344
access-deep-from-bytes,raw,100,,,95269720.0,ns,25600
