group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-type,parsed,50,,,65326979.0,ns,41778
access-broad-from-type,parsed,50,,,65388437.0,ns,42411
access-broad-from-type,parsed,50,,,66767771.0,ns,43044
access-broad-from-type,parsed,50,,,75119568.0,ns,43677
access-broad-from-type,parsed,50,,,68016842.0,ns,44310
access-broad-from-type,parsed,50,,,69171492.0,ns,44943
access-broad-from-type,parsed,50,,,69242195.0,ns,45576
access-broad-from-type,parsed,50,,,71886995.0,ns,46209
access-broad-from-type,parsed,50,,,69716498.0,ns,46842
access-broad-from-type,parsed,50,,,66425789.0,ns,47475
access-broad-from-type,parsed,50,,,69301034.0,ns,48108
access-broad-from-type,parsed,50,,,70257449.0,ns,48741
access-broad-from-type,parsed,50,,,70147998.0,ns,49374
access-broad-from-type,parsed,50,,,70875430.0,ns,50007
access-broad-from-type,parsed,50,,,72172674.0,ns,50640
access-broad-from-type,parsed,50,,,73439704.0,ns,51273
access-broad-from-type,parsed,50,,,76138889.0,ns,51906
access-broad-from-type,parsed,50,,,75364193.0,ns,52539
access-broad-from-type,parsed,50,,,75444570.0,ns,53172
access-broad-from-type,parsed,50,,,78834134.0,ns,53805
access-broad-from-type,parsed,50,,,78617138.0,ns,54438
access-broad-from-type,parsed,50,,,79698035.0,ns,55071
access-broad-from-type,parsed,50,,,81330372.0,ns,55704
access-broad-from-type,parsed,50,,,80341377.0,ns,56337
access-broad-from-type,parsed,50,,,83307632.0,ns,56970
access-broad-from-type,parsed,50,,,84804049.0,ns,57603
access-broad-from-type,parsed,50,,,84947894.0,ns,58236
access-broad-from-type,parsed,50,,,84558192.0,ns,58869
access-broad-from-type,parsed,50,,,87099588.0,ns,59502
access-broad-from-type,parsed,50,,,88135085.0,ns,60135
access-broad-from-type,parsed,50,,,87438435.0,ns,60768
access-broad-from-type,parsed,50,,,88145421.0,ns,61401
access-broad-from-type,parsed,50,,,91189337.0,ns,62034
access-broad-from-type,parsed,50,,,91538126.0,ns,62667
access-broad-from-type,parsed,50,,,90948789.0,ns,63300
